longitude,latitude,ndvi,ndbi
27.21590493611844,38.39022681897236,0.5689525,-0.12419006
27.216019443419604,38.390226608016725,0.6313007,-0.13071097
27.21613395071957,38.39022639694923,0.6734422,-0.17062937
27.216248458018338,38.39022618576989,0.39709833,-0.04312939
27.21636296531591,38.390225974478696,0.3200903,-0.10152571
27.21372903190625,38.39014068351039,0.5801105,-0.16622691
27.21384353908794,38.3901404746806,0.40362087,-0.20530407
27.21395804626844,38.39014026573895,0.40354463,-0.13318656
27.214072553447753,38.39014005668545,0.7246377,-0.028077753
27.21418706062588,38.3901398475201,0.7104377,-0.15118161
27.214301567802817,38.3901396382429,0.69121337,-0.21308523
27.21441607497857,38.39013942885385,0.7167019,-0.24387255
27.214530582153134,38.390139219352946,0.7901008,-0.22560401
27.214645089326506,38.390139009740196,0.76997113,-0.24047218
27.21475959649869,38.39013880001559,0.7877591,-0.23323119
27.214874103669683,38.390138590179134,0.78547007,-0.23463356
27.214988610839484,38.39013838023083,0.7324247,-0.3018868
27.21510311800809,38.39013817017068,0.41955835,-0.22338015
27.21521762517551,38.39013795999867,0.44894147,-0.15169513
27.21533213234173,38.39013774971481,0.7560538,-0.20085864
27.21544663950676,38.3901375393191,0.75085324,-0.22324888
27.215561146670588,38.39013732881154,0.69731367,-0.2586981
27.215675653833227,38.390137118192136,0.6768526,-0.24857792
27.215790160994672,38.39013690746087,0.60796094,-0.13792187
27.21590466815492,38.39013669661776,0.5449964,-0.13906582
27.21601917531397,38.390136485662794,0.5714729,-0.17505217
27.21613368247182,38.39013627459598,0.67983365,-0.15346181
27.216248189628473,38.390136063417316,0.5402432,-0.054509416
27.21636269678393,38.3901358521268,0.2835145,-0.08603181
27.216477203938183,38.39013564072443,0.33421752,-0.05120167
27.21372876664409,38.39005056114159,0.4210372,-0.18697993
27.21384327368366,38.390050352312464,0.33225074,-0.10506465
27.21395778072205,38.39005014337148,0.55204,-0.16209476
27.214072287759247,38.39004993431866,0.6496472,-0.19303513
27.21418679479526,38.39004972515398,0.69888794,-0.2206515
27.214301301830087,38.39004951587745,0.6707218,-0.23798077
27.214415808863727,38.390049306489075,0.68107176,-0.2388535
27.214530315896173,38.39004909698885,0.7841389,-0.22803618
27.214644822927433,38.39004888737677,0.7820214,-0.22236422
27.214759329957502,38.390048677652835,0.77993816,-0.24667285
27.214873836986378,38.39004846781705,0.7616959,-0.25097325
27.214988344014067,38.390048257869424,0.7861764,-0.2902115
27.215102851040562,38.39004804780994,0.44414464,-0.18590738
27.21521735806586,38.39004783763861,0.34579438,-0.14259043
27.215331865089972,38.39004762735543,0.8048327,-0.21870098
27.215446372112886,38.39004741696039,0.71163577,-0.23969465
27.215560879134607,38.39004720645351,0.74771786,-0.28492984
27.215675386155134,38.39004699583477,0.74094486,-0.30712384
27.21578989317446,38.3900467851042,0.7339415,-0.2789459
27.215904400192596,38.39004657426176,0.6888361,-0.24773325
27.21601890720953,38.39004636330747,0.5961995,-0.21581805
27.21613341422527,38.39004615224133,0.6817409,-0.239599
27.21624792123981,38.39004594106334,0.6701379,-0.18561439
27.21636242825315,38.390045729773504,0.34097108,-0.09341637
27.21647693526529,38.39004551837182,0.20177384,-0.051916547
27.21659144227623,38.390045306858276,0.36058795,-0.0052604787
27.21361399448447,38.389960647487996,0.7065728,-0.25416908
27.213728501383113,38.38996043877139,0.4447503,-0.050314464
27.213843008280573,38.38996022994293,0.58237547,0.002716571
27.213957515176848,38.38996002100263,0.7283127,-0.14855877
27.21407202207193,38.389959811950476,0.70483005,-0.17292307
27.214186528965833,38.38995960278647,0.71227455,-0.21095209
27.214301035858544,38.38995939351061,0.65847456,-0.21364342
27.214415542750068,38.3899591841229,0.6961573,-0.22728743
27.214530049640405,38.38995897462335,0.7855478,-0.23151125
27.21464455652955,38.38995876501195,0.75885254,-0.23435043
27.214759063417507,38.389958555288686,0.74302495,-0.32219437
27.21487357030427,38.38995834545358,0.77186567,-0.2972973
27.214988077189844,38.38995813550662,0.8289803,-0.27831957
27.215102584074227,38.38995792544782,0.42606,-0.20043525
27.215217090957417,38.389957715277156,0.3598464,-0.14874884
27.21533159783941,38.38995750499465,0.7487002,-0.23689856
27.21544610472021,38.389957294600286,0.7265033,-0.21771914
27.21556061159982,38.38995708409408,0.78836906,-0.27137083
27.21567511847823,38.389956873476024,0.76640624,-0.31721526
27.21578962535545,38.389956662746116,0.76251554,-0.24707259
27.21590413223147,38.389956451904354,0.75193095,-0.1997511
27.216018639106288,38.38995624095075,0.6553502,-0.11879175
27.216133145979914,38.38995602988529,0.67172414,-0.23014463
27.21624765285234,38.38995581870798,0.73735344,-0.119844526
27.216362159723566,38.38995560741883,0.4655115,-0.037998583
27.216476666593593,38.38995539601781,0.23434259,-0.0076180804
27.216591173462422,38.389955184504956,0.25306576,0.021076467
27.216705680330048,38.38995497288024,0.21725732,0.016014235
27.213499222609073,38.38987073371983,0.68820995,-0.2015612
27.213613729366788,38.38987052511575,0.6916442,-0.04565145
27.21372823612332,38.38987031639981,0.6505126,-0.15789473
27.213842742878665,38.38987010757202,0.66754615,-0.19095477
27.213957249632827,38.38986989863239,0.63308406,-0.19356914
27.214071756385803,38.389869689580905,0.7229564,-0.16788322
27.21418626313759,38.389869480417566,0.7070839,-0.20453848
27.214300769888187,38.38986927114239,0.65088284,-0.2265951
27.2144152766376,38.389869061755356,0.7311741,-0.23548107
27.21452978338582,38.38986885225647,0.7163874,-0.22699386
27.214644290132856,38.38986864264574,0.7408155,-0.21876767
27.2147587968787,38.38986843292316,0.7186478,-0.2621463
27.21487330362335,38.38986822308872,0.77869415,-0.24572805
27.21498781036681,38.38986801314244,0.76899487,-0.24717751
27.215102317109082,38.38986780308431,0.5769446,-0.22976217
27.21521682385016,38.38986759291432,0.32707435,-0.19406393
27.21533133059004,38.38986738263249,0.63922805,-0.19050343
27.21544583732873,38.38986717223881,0.7637726,-0.17154567
27.215560344066226,38.389866961733276,0.78509533,-0.2684729
27.215674850802525,38.389866751115896,0.78178835,-0.29285714
27.21578935753763,38.38986654038666,0.7788991,-0.24574366
27.215903864271535,38.38986632954558,0.7731023,-0.29340956
27.216018371004246,38.38986611859265,0.7528455,-0.26898175
27.216132877735756,38.38986590752787,0.7119824,-0.3057574
27.21624738446607,38.38986569635124,0.7261575,-0.17574124
27.216361891195188,38.38986548506276,0.5734364,-0.18842888
27.216476397923103,38.38986527366242,0.37917912,-0.05818561
27.216590904649816,38.38986506215024,0.29424423,-0.031732418
27.216705411375333,38.389864850526216,0.2893606,0.03169482
27.21349895763469,38.38978061134552,0.43077487,-0.15266272
27.213613464250294,38.389780402742105,0.7630701,-0.05071263
27.21372797086471,38.38978019402684,0.6605467,-0.22479688
