longitude,latitude,glcm_contrast,glcm_entropy,fakulte
27.20335853259114,38.36699751050162,80.6309523809524,4.207272858275645,Fen Edebiyat
27.20347300337442,38.3669973119024,79.91170634920636,4.234091052761595,Fen Edebiyat
27.203587474156574,38.36699711319141,75.64384920634922,4.234778698774056,Fen Edebiyat
27.203701944937603,38.36699691436867,62.45039682539683,4.225151654599612,Fen Edebiyat
27.203816415717505,38.36699671543416,50.266865079365076,4.206585212263185,Fen Edebiyat
27.20187016196935,38.36690995932819,360.4900793650794,4.267098061359689,Fen Edebiyat
27.201984632625276,38.36690976218246,292.9513888888889,4.26984864540953,Fen Edebiyat
27.202099103280084,38.366909564924974,268.76686507936506,4.281538627621353,Fen Edebiyat
27.202213573933772,38.36690936755573,209.20138888888897,4.281538627621353,Fen Edebiyat
27.202328044586338,38.36690917007473,206.76884920634924,4.2767251055341315,Fen Edebiyat
27.202442515237788,38.366908972481966,195.77380952380952,4.2767251055341315,Fen Edebiyat
27.202556985888116,38.36690877477744,236.33730158730157,4.265035123322307,Fen Edebiyat
27.202671456537317,38.366908576961166,272.36309523809524,4.273974521484291,Fen Edebiyat
27.2027859271854,38.366908379033134,259.41468253968253,4.270536291421989,Fen Edebiyat
27.202900397832355,38.366908180993335,241.9325396825397,4.251282203073102,Fen Edebiyat
27.20301486847819,38.36690798284178,200.5496031746031,4.249219265035721,Fen Edebiyat
27.2031293391229,38.366907784578466,163.4196428571428,4.260909247247546,Fen Edebiyat
27.203243809766484,38.366907586203396,113.89980158730157,4.248531619023261,Fen Edebiyat
27.20335828040894,38.366907387716566,81.47123015873018,4.260221601235085,Fen Edebiyat
27.20347275105027,38.366907189117974,83.98611111111113,4.2842892116711955,Fen Edebiyat
27.203587221690473,38.36690699040763,75.28571428571429,4.279475689583973,Fen Edebiyat
27.203701692329552,38.36690679158552,61.67857142857143,4.260221601235085,Fen Edebiyat
27.2038161629675,38.36690659265166,50.50198412698412,4.2430304509235794,Fen Edebiyat
27.201869911633636,38.366819836533466,344.29464285714283,4.2753498135092105,Fen Edebiyat
27.201984382147614,38.366819639388375,288.8164682539683,4.278100397559053,Fen Edebiyat
27.202098852660473,38.366819442131515,282.8948412698413,4.27191158344691,Fen Edebiyat
27.20221332317221,38.36681924476291,202.89781746031753,4.27191158344691,Fen Edebiyat
27.202327793682826,38.36681904728254,201.34325396825398,4.267098061359688,Fen Edebiyat
27.20244226419232,38.36681884969042,221.86309523809524,4.267098061359688,Fen Edebiyat
27.202556734700696,38.36681865198653,242.88690476190482,4.273286875471831,Fen Edebiyat
27.20267120520795,38.36681845417089,276.8343253968255,4.260909247247546,Fen Edebiyat
27.20278567571408,38.366818256243484,265.4692460317461,4.256095725160323,Fen Edebiyat
27.202900146219086,38.36681805820432,261.6507936507937,4.228589884661913,Fen Edebiyat
27.203014616722967,38.3668178600534,219.70535714285714,4.222401070549771,Fen Edebiyat
27.20312908722573,38.36681766179073,175.2996031746031,4.243718096936039,Fen Edebiyat
27.20324355772736,38.3668174634163,129.235119047619,4.243718096936039,Fen Edebiyat
27.203358028227868,38.3668172649301,95.31845238095238,4.243718096936039,Fen Edebiyat
27.20347249872725,38.366817066332146,96.39186507936508,4.276037459521672,Fen Edebiyat
27.2035869692255,38.36681686762244,79.07837301587304,4.27122393743445,Fen Edebiyat
27.20370143972263,38.36681666880097,69.7748015873016,4.2767251055341315,Fen Edebiyat
27.203815910218626,38.36681646986775,62.41071428571429,4.236477648576965,Fen Edebiyat
27.2017551909259,38.36672991077006,329.0009920634921,4.284976857683654,Fen Edebiyat
27.201869661299046,38.36672971373736,311.56746031746036,4.271223937434449,Fen Edebiyat
27.201984131671068,38.3667295165929,296.74503968253975,4.273974521484291,Fen Edebiyat
27.20209860204198,38.36672931933668,292.6597222222223,4.267785707372148,Fen Edebiyat
27.202213072411762,38.3667291219687,214.85317460317464,4.254524995532673,Fen Edebiyat
27.20232754278043,38.36672892448897,206.8660714285714,4.262089101669735,Fen Edebiyat
27.202442013147976,38.36672872689748,231.78174603174602,4.257963225594974,Fen Edebiyat
27.202556483514403,38.366728529194226,217.61210317460316,4.267785707372148,Fen Edebiyat
27.202670953879704,38.36672833137922,236.58134920634922,4.265035123322308,Fen Edebiyat
27.202785424243885,38.36672813345245,216.47916666666669,4.261596893260006,Fen Edebiyat
27.202899894606944,38.36672793541393,221.7609126984127,4.238216928836357,Fen Edebiyat
27.203014364968876,38.366727737263645,199.40079365079362,4.2444057429485,Fen Edebiyat
27.203128835329682,38.36672753900161,162.36011904761898,4.251969849085562,Fen Edebiyat
27.203243305689366,38.36672734062781,142.87698412698407,4.264347477309847,Fen Edebiyat
27.203357776047923,38.36672714214225,116.62797619047618,4.256095725160324,Fen Edebiyat
27.203472246405354,38.36672694354494,118.47123015873015,4.2966668398954795,Fen Edebiyat
27.20358671676166,38.366726744835866,97.72023809523813,4.282913919646274,Fen Edebiyat
27.20370118711683,38.36672654601504,77.06448412698415,4.280163335596433,Fen Edebiyat
27.20381565747088,38.36672634708245,72.17857142857143,4.2440417547140274,Fen Edebiyat
